date,AED,ALL,ARS,AUD,BDT,BGN,BHD,BOB,BRL,CAD,CHF,CLP,CNY,COP,CZK,EGP,ETB,EUR,GBP,HKD,HUF,IDR,INR,ISK,JMD,JPY,KES,KHR,KRW,KWD,KZT,LAK,LKR,MAD,MMK,MNT,MXN,MYR,NGN,NOK,NZD,OMR,PEN,PHP,PLN,PYG,QAR,RON,RUB,SAR,SGD,THB,TRY,TTD,TWD,TZS,UAH,UGX,VND,ZAR
12/3/2013,3.672880667,103.1305333,6.173888667,1.094629643,77.61136667,1.441537333,0.377011333,6.892273333,2.370054667,1.064413333,0.904742667,533.6609333,6.094022,1942.086672,20.16653333,6.887314667,19.03478,0.735815774,0.610141635,7.752408,222.5533333,11865.31111,62.33220667,119.53,103.247899,102.4765327,86.65142,3981.556667,1060.316657,0.282971333,154.4528673,8000.445512,130.8664673,8.25807,982.2874,1724,13.11044,3.215826667,158.1934007,6.100407333,1.213656744,0.384979333,2.803084667,43.72796667,3.091736,4435.606667,3.641126667,3.278729333,33.24716,3.750402667,1.252872667,32.17342667,2.040956667,6.39435,29.58793333,1608.504445,8.21327,2525.091111,21107.38889,10.31121333
12/10/2013,3.672935333,101.9449333,6.259732,1.093298058,77.60566667,1.422688667,0.376978,6.890914667,2.309856667,1.060885333,0.887935333,530.7778687,6.073944667,1934.163328,19.92903333,6.886356,19.04834667,0.726745669,0.608051855,7.753608667,219.2483327,11943.47778,61.01898,117.5460007,103.343101,102.8649333,86.89013267,3973.1144,1052.170005,0.282466667,154.3948,8004.816623,130.7642673,8.181162667,981.3142,1706.111111,12.86636667,3.207362667,158.1922667,6.115658,1.204032087,0.385006,2.795211333,44.27322,3.038783333,4471.742196,3.640638667,3.235512,32.71985333,3.750443333,1.248838667,32.06981333,2.027247333,6.393106667,29.56028667,1604.777778,8.238914667,2517.836667,21107.96667,10.33762
12/17/2013,3.672865333,101.9814007,6.325389333,1.123642796,77.63236,1.421559333,0.376976667,6.895073333,2.320773333,1.060142667,0.885202667,527.2156653,6.081455333,1940.854445,20.08902,6.885815333,19.06675333,0.72626781,0.61473411,7.752696667,217.094,12086.26667,61.99559333,116.625334,103.512501,102.6772667,86.09168,3982.466045,1051.314455,0.28253,154.0743993,7993.51,130.802666,8.167716,982.41882,1642.666667,12.9468,3.245552,158.9614673,6.116636,1.209115548,0.384966,2.765038667,44.15618667,3.034815333,4521.157791,3.640836,3.244128667,32.95836667,3.750307333,1.257214667,32.09063333,2.035608,6.394266667,29.63710667,1605.163333,8.294264667,2495.017778,21104.96667,10.3158
12/24/2013,3.672866,101.9110667,6.43802,1.121088997,77.45335333,1.429796667,0.376939333,6.892031333,2.36,1.062936,0.895716,528.3347347,6.077537333,1922.85445,20.09226667,6.915383333,19.09364,0.731043766,0.61096254,7.754552667,217.0543327,12183.17778,61.77254,116.3333327,105.932501,104.2894667,85.67959267,3990.936778,1059.733341,0.282631333,153.883534,8013.55,130.760334,8.206154,986.296025,1611.555555,13.02060667,3.293530667,159.7177993,6.153786667,1.22229162,0.384854,2.778895333,44.38116667,3.027517333,4561.994414,3.640812667,3.262018667,32.64203333,3.750558,1.267746,32.66778,2.078669333,6.394114,30.02277333,1568.765555,8.179382667,2502.187778,21090.66667,10.31458
12/31/2013,3.673257,101.9598467,6.516421333,1.126516898,77.51447333,1.421903,0.376914,6.898266,2.361186667,1.063692,0.892303,525.4763993,6.062583333,1928.813333,19.88192,6.953237,19.08312,0.727184,0.60388221,7.754058,216.0212,12173.01111,61.82389333,115.1446667,106.011251,105.2998007,86.34470667,3995.050111,1051.700012,0.282409333,154.396134,8026.197778,130.7904673,8.173879333,988.575025,1639.555555,13.04425,3.279708,160.2451327,6.074817333,1.216801507,0.385045,2.795764667,44.37969333,3.018275333,4595.885512,3.641507,3.246474,32.887,3.750483333,1.26266,32.74134,2.146184667,6.404560667,29.84841333,1587.014445,8.244328,2523.467778,21102.73333,10.46435333
1/7/2014,3.673025333,103.0376,6.594224667,1.120828726,77.53724667,1.437792667,0.377080667,6.899690667,2.373142,1.074817333,0.908590667,530.8124627,6.054196,1931.058878,20.18572,6.959762,19.12122,0.734484675,0.609742307,7.754358,220.1647993,12216.91111,62.29453333,116.2206667,106.021251,104.6165333,87.03226,3997.2835,1067.1011,0.282469333,154.8572673,8023.165512,130.6953993,8.231422667,983.74282,1685.222222,13.02255333,3.28512,159.7011333,6.170722,1.207511875,0.385020667,2.802849333,44.79014,3.066204,4612.058928,3.641313333,3.304179333,33.15036667,3.75039,1.27082,33.06863333,2.168332,6.399824667,30.13105333,1603.276667,8.232543333,2522.832222,21093.7,10.6308
1/14/2014,3.67298,102.910534,6.701288,1.116172187,77.600154,1.431079333,0.376946,6.887211333,2.351600667,1.094035333,0.902556,528.5238653,6.040085333,1933.736667,20.04496,6.96146,19.12631333,0.731223864,0.608392838,7.754227333,218.3884,12013.21111,61.45066667,115.4066667,106.213701,104.1269327,86.20882067,3980.496078,1059.326655,0.282547333,154.8254007,8012.366623,130.6853993,8.205204,984.04262,1684.222222,13.07354,3.261750667,159.560266,6.089600667,1.19429168,0.38496,2.798981333,44.79219333,3.029386,4611.956619,3.641044667,3.312856,33.30536,3.750427333,1.268630667,32.80582667,2.181770667,6.390076667,30.05034667,1615.531111,8.318053333,2505.801111,21073.53333,10.80222
1/21/2014,3.672960667,103.6862,6.874545333,1.135448781,77.45584067,1.443598,0.37711,6.893202,2.358027333,1.096488667,0.910264667,543.9159987,6.049478,1980.479989,20.32694667,6.964019333,19.14852667,0.737494505,0.606956091,7.756894667,222.9446673,12080.75556,61.83760667,115.7946667,106.374599,104.2702667,85.87143333,3991.038789,1065.81111,0.283047333,155.3211327,8033.461068,130.811734,8.259573333,984.86815,1704.555555,13.27362667,3.322415333,159.4452667,6.170087333,1.202643054,0.385048,2.80963,45.32556667,3.07152,4629.342227,3.641956667,3.342362,33.9372,3.750475333,1.277930667,32.87229333,2.249042667,6.388524667,30.23661333,1613.644445,8.397252,2485.201111,21093.83333,10.81524
1/28/2014,3.673055333,102.838,8.001589333,1.137821762,77.62199333,1.432321333,0.377062667,6.894163333,2.422366,1.113764667,0.898381333,546.767264,6.057928,2002.645555,20.11456,6.963431333,19.16634667,0.732131979,0.60348582,7.764799333,222.029866,12187.82222,62.57979333,114.8586673,106.818401,103.0766007,85.88621333,3983.982555,1080.382217,0.282484667,155.3539333,8013.357778,130.8115993,8.209859333,984.9919,1716.666667,13.23971333,3.335136,162.6063993,6.131212,1.209623267,0.384997333,2.822541333,45.24401333,3.067503333,4674.777765,3.641624,3.31734,34.74034,3.750297333,1.274729333,32.90528,2.227573333,6.396148667,30.34042,1619.312222,8.504348667,2481.206667,21055.68889,10.97659333
2/4/2014,3.672833333,103.7090673,8.0092,1.121340578,77.63972667,1.44774,0.377088,6.895794,2.407786,1.108177333,0.903893333,557.2437967,6.055657333,2037.855561,20.38740667,6.962812667,19.1867,0.739895467,0.612510984,7.763793333,228.8939327,12178.23333,62.54138,115.714666,107.236199,101.665734,86.36276667,3989.908889,1083.112222,0.282906,155.6570007,8029.745512,130.6301993,8.290116667,984.9799,1715.777778,13.33104667,3.328204667,162.7604,6.282198,1.214656511,0.384967333,2.824733333,45.3245,3.117852,4680.670026,3.642091333,3.307576,35.04946,3.750414667,1.269495333,32.77102667,2.24081,6.394924667,30.31698,1621.604445,8.74968,2475.123333,21060.03333,11.08855333
2/11/2014,3.672844,102.932,7.820149333,1.106902125,77.46874,1.434963333,0.376942,6.900646,2.399436,1.101095333,0.898148,553.9744033,6.057528,2041.466667,20.1658,6.960680667,19.27221333,0.73326563,0.607907551,7.756194667,226.975934,12116.05556,62.20963333,114.694666,107.409999,102.5775327,86.144146,3970.774889,1071.512222,0.282459333,165.0818333,8015.597778,130.784266,8.220149333,985.409275,1734,13.28714,3.331043333,164.1275327,6.129246,1.20247069,0.385011333,2.819246,44.98809333,3.060651333,4555.193377,3.640729333,3.278971333,34.74449333,3.750205333,1.26749,32.73522667,2.195849333,6.393258667,30.33496,1619.597778,8.596190667,2464.741111,21087.98889,10.96874667
2/18/2014,3.67286,102.1250673,7.765577333,1.108362281,77.605606,1.423918667,0.377005333,6.89124,2.393565333,1.095142667,0.888462,548.0134687,6.061560667,2026.693333,19.87541333,6.960782667,19.21608,0.726815556,0.599468192,7.754463333,225.4036007,11787.97778,62.12658,113.082,107.4683,102.3007327,86.261654,3970.879,1064.271111,0.281789333,184.4937993,8011.317778,130.829334,8.152444,984.0304,1734.222222,13.2348,3.300724667,162.9823333,6.043336667,1.204654712,0.384994,2.807071333,44.58222667,3.015683333,4447.000009,3.641370667,3.258262,35.41565333,3.750217333,1.260962,32.45455333,2.178350667,6.3934,30.29094667,1622.773333,8.842202667,2450.491111,21091.31111,10.86698
2/25/2014,3.672842667,102.037866,7.864943333,1.108940791,77.58412733,1.424636,0.376979333,6.898666,2.340604667,1.108447333,0.886898,555.9944667,6.120898667,2043.092222,19.88088,6.959972,19.24334667,0.727525762,0.599518776,7.760354667,224.5885993,11653.58889,61.96202667,113.2193333,107.7264,102.2285333,86.43484,3975.547778,1073.516677,0.281754,184.4559993,8011.478889,131.031066,8.174334667,983.06548,1755.666667,13.23005333,3.282372,164.7130673,6.038624,1.201105643,0.385017333,2.807333333,44.61380667,3.022359333,4433.466667,3.641178,3.279816,35.69225333,3.750353333,1.26404,32.54244,2.206443333,6.398768667,30.36029333,1621.035555,9.248066667,2457.93,21090.87778,10.73776
3/4/2014,3.672938667,101.764386,7.883429333,1.117201763,77.75364667,1.423342,0.377036667,6.895514667,2.341322,1.108944,0.886454667,560.1010653,6.136853333,2049.895555,19.89999333,6.960966,19.29287333,0.727712705,0.600104016,7.760733333,225.8935993,11605.21111,61.89832,112.6713333,108.1096,102.122734,86.38981933,3966.250278,1071.414439,0.281631333,182.2186673,8019.015555,130.646266,8.172242,978.8316,1733.555555,13.28302667,3.2785,164.5920007,6.012624,1.192317768,0.385023333,2.801990667,44.74676,3.045586,4418.163294,3.64157,3.280686667,36.12402667,3.750368667,1.268985333,32.35644667,2.208235333,6.385162,30.31944,1626.964445,9.286090667,2516.286667,21091.87778,10.74620667
3/11/2014,3.673,101.1561067,7.864374667,1.114424896,77.69926667,1.411751333,0.37704,6.893190667,2.358332667,1.110614,0.877964667,574.346466,6.139770667,2044.681111,19.73356667,6.961334,19.28197333,0.721612261,0.601795261,7.762004,226.122266,11399.01111,60.96077333,112.468,108.3897,103.0156667,86.31354,3983.379978,1064.35555,0.281493333,182.295466,8028.548889,130.5731327,8.102478,973.1246,1762.666667,13.26859333,3.280484667,165.0176007,5.960160667,1.181052984,0.384985333,2.801521333,44.48633333,3.044680667,4417.202222,3.641618667,3.248332667,36.45552,3.750320667,1.267716,32.35336667,2.241216,6.377928,30.3117,1627.972222,9.219091333,2517.017778,21091.23333,10.82364667
3/18/2014,3.673064,100.75254,7.939534,1.09521809,77.667566,1.405097333,0.376984667,6.89969,2.337380667,1.11271,0.873135333,569.3264,6.181343333,2031.625555,19.67412,6.960086,19.2545,0.717778173,0.602636032,7.766401333,223.1929327,11310.11111,61.13696667,112.646,108.7242,101.4416,86.59124,3984.621767,1069.228878,0.281526667,182.3308667,8021.826667,130.5715993,8.072710667,960.28068,1752.777778,13.16278667,3.275496,164.416734,5.956622,1.160101902,0.384980667,2.809212667,44.67894667,3.021784,4407.920005,3.641164667,3.230951333,36.27135333,3.75038,1.26366,32.12149333,2.216984667,6.378946,30.4285,1634.671111,9.918715333,2522.641111,21081.76667,10.71640667
3/25/2014,3.672944,101.6882667,7.999203333,1.091564543,77.51364733,1.416167333,0.377020667,6.890930667,2.311684,1.117306,0.882708,559.48333,6.188787333,1981.911111,19.81061333,6.960266667,19.20705333,0.723296435,0.60495083,7.756635333,225.513466,11398.96667,60.49387333,113.4419993,109.1106,102.2846,86.65577933,3995.155267,1078.944445,0.281639333,182.2189333,8032.978889,130.6327327,8.119697333,963.34178,1773.777778,13.12702,3.301796,165.075734,6.030478,1.166516924,0.38499,2.811733333,45.08924667,3.031524,4429.29556,3.641395333,3.235112667,35.59443333,3.750325333,1.268356,32.55586667,2.216830667,6.373903333,30.53397333,1636.96,10.90552667,2561.666667,21085.37778,10.73822
4/1/2014,3.673056667,101.3853993,7.999918,1.081969255,77.62222,1.419034,0.376989333,6.898949333,2.261846667,1.102942667,0.883694,551.634668,6.201102667,1961.949995,19.91123333,6.967069333,19.34135333,0.724997335,0.601345691,7.756570667,222.7054007,11306.71111,59.95623333,112.5826667,109.218101,103.5639333,86.33726,3994.550267,1060.122217,0.281699333,182.027534,8028.391111,130.6763327,8.133777333,963.21518,1756.666667,13.05042667,3.261773333,164.8090673,5.984884667,1.159271142,0.384970667,2.807456,44.74337333,3.024965333,4431.220005,3.64105,3.235118667,35.0963,3.750344,1.259177333,32.34690667,2.140094,6.423823333,30.34593333,1631.715555,11.26940667,2543.084445,21083.98889,10.57304667
4/8/2014,3.672892667,101.5217993,8.001344667,1.069020023,77.573314,1.419717333,0.377004,6.891126,2.204641333,1.093132667,0.884244667,546.8532693,6.191847333,1935.418889,19.88424667,6.974859333,19.37897333,0.724922293,0.597085843,7.754409333,221.1876,11293.6,60.10134,112.47,109.310401,102.0182,86.50318,3996.816033,1052.915567,0.281514667,181.9813333,8030.98,130.5952667,8.139584667,960.7707,1758.333333,13.05614667,3.241749333,163.798666,5.977850667,1.153339191,0.384968,2.794497333,44.66576,3.023198,4432.913299,3.641284,3.233995333,35.70812667,3.750207333,1.252722667,32.28982,2.098452,6.394276667,30.14437333,1630.954445,11.77700667,2547.676667,21084.3,10.45968
4/15/2014,3.672966,101.29028,8.002194,1.068834801,77.59966733,1.41633,0.377050667,6.893560667,2.231252667,1.09778,0.879884667,554.7724667,6.215981333,1932.993323,19.86420667,6.980787333,19.41097333,0.72392537,0.597800699,7.753979333,223.0655993,11430.03333,60.28122,112.168,109.5324,101.8470667,86.84197333,3978.156778,1040.548881,0.281275333,182.0537327,8030.302179,130.5934007,8.120789333,960.7719,1763.584445,13.09289333,3.24312,161.6077327,5.95365,1.157829184,0.385026667,2.776970667,44.49940667,3.029797333,4413.482227,3.641062667,3.234628667,36.21294,3.750304667,1.252698667,32.29327333,2.137814667,6.441963333,30.17777333,1631.332222,12.55582867,2513.406667,21102.06667,10.55380667
4/22/2014,3.672932,101.29694,8.003158667,1.067845889,77.56536667,1.417016,0.377071333,6.895812667,2.238764667,1.102544,0.884717333,561.2929333,6.229362667,1930.824455,19.88243333,6.991051333,19.43122667,0.724326062,0.594402545,7.753097333,222.0994007,11501.22222,60.7387,112.108,109.8171,102.600534,87.05904,3989.812522,1038.008878,0.281428,182.1123993,8040.242222,130.597534,8.123283333,962.38788,1766.888889,13.05340667,3.263575333,162.1694673,5.989092667,1.162203726,0.384963333,2.781673333,44.48553333,3.035219333,4410.762222,3.6412,3.233113333,35.69510667,3.750277333,1.255207333,32.30157333,2.139994,6.443167333,30.28371333,1635.388889,12.30074,2512.042222,21086.44444,10.52420667
4/29/2014,3.673147333,101.2734673,8.00087,1.079151814,77.67082667,1.416113333,0.377039333,6.896910667,2.234764667,1.095833333,0.883100667,561.8503333,6.245624667,1935.138889,19.85878667,7.000554,19.51949333,0.724102844,0.594440547,7.753304667,223.2180667,11554.91111,60.45995333,112.1933327,109.828,102.5786,86.86101933,3990.764689,1031.805567,0.281359333,182.1894667,8034.955555,130.6130667,8.129841333,963.85148,1772.444445,13.10671333,3.261303333,160.7615327,6.009222,1.169588485,0.385025333,2.808426,44.46825333,3.037144667,4412.215503,3.640826667,3.219598667,35.6926,3.75055,1.256146,32.25437333,2.122108,6.434668,30.19474667,1641.068889,11.48030667,2517.562222,21075.53333,10.55508667
5/6/2014,3.673008667,100.5670393,8.000702,1.069875329,77.58889933,1.406643,0.377022667,6.893118667,2.229748667,1.090252,0.874716667,565.73927,6.214948667,1921.171111,19.70231333,7.014744667,19.41493333,0.718023909,0.589095639,7.751932667,220.438334,11526.8,60.01664,111.7846667,110.0544,101.7364667,87.10873333,4004.69,1028.731111,0.280779333,182.0467993,8030.372222,130.5882,8.096072,960.74128,1776.222222,13.02804667,3.252258,160.8368007,5.926312667,1.146773876,0.385015333,2.803127333,44.31376667,3.016405333,4403.831159,3.640694,3.187380667,35.46969333,3.750466,1.247774667,32.34678,2.09202,6.430812667,30.11152,1644.745555,11.71619333,2510.497778,21084.44444,10.49528667
5/13/2014,3.673058667,102.1663207,8.0185,1.068488202,77.59406733,1.427061333,0.377010667,6.895781333,2.214665333,1.090423333,0.889679333,549.022334,6.221876667,1917.971111,19.98895333,7.054700667,19.49002667,0.729757488,0.59425988,7.751449333,221.4195333,11532.02222,59.50310667,113.3393333,110.3388,102.2206,87.152066,3999.045733,1022.742219,0.281794667,182.118,8037.67,130.3217327,8.188338,962.9645,1792.333333,12.91039333,3.236276,162.3262673,5.921162,1.158499577,0.385014667,2.785081333,43.71856,3.050564667,4403.535586,3.640564667,3.231633333,34.89647333,3.750449333,1.251472667,32.60187333,2.069399333,6.448364,30.20884667,1647.561111,11.77982667,2515.877778,21090.92222,10.30344
5/20/2014,3.673079333,102.1060007,8.059970667,1.082075989,77.46860667,1.428059333,0.377,6.892658,2.214743333,1.090158667,0.891995333,551.6232673,6.228048667,1921.731111,20.0463,7.116248,19.48367333,0.729896821,0.593903345,7.752459333,222.406,11464.56667,58.56776667,112.5880007,110.6939,101.318866,87.81130667,4007.470778,1024.505555,0.281849333,182.384334,8034.643333,130.3606667,8.195144667,963.8467,1809.777778,12.91049333,3.217963333,163.0028007,5.950397333,1.166704965,0.384981333,2.790176667,43.73478667,3.055404,4405.185521,3.640805333,3.235080667,34.52507333,3.750582667,1.252382667,32.52353333,2.110368667,6.429298,30.16894667,1651.424445,11.92939333,2533.216667,21135.05556,10.41771333
5/27/2014,3.672929333,102.5165327,8.063652,1.080049195,77.44332067,1.435042667,0.377002667,6.893764,2.235546667,1.085695333,0.896505333,555.1560647,6.240063333,1913.8,20.10891333,7.144722,19.52535333,0.733424692,0.594882463,7.753182667,222.5248673,11578.24444,58.96046667,113.0133333,110.7714,101.9818,87.80714,4024.443533,1023.544445,0.282046667,184.4686673,8042.886667,130.3823327,8.210649333,965.4016,1804.888889,12.85811333,3.216556667,162.5818673,5.953928667,1.167848471,0.384994667,2.787228,43.79091333,3.052354667,4411.850017,3.640772667,3.221998667,34.37055333,3.750475333,1.255936,32.60376,2.098934667,6.428861333,30.14038667,1659.018889,11.87231333,2529.392222,21130.14444,10.43383333
6/3/2014,3.672992667,102.6471993,8.091697333,1.079506999,77.41046667,1.435830667,0.377028,6.891184667,2.275027333,1.090298,0.896353333,550.124802,6.241834,1898.155555,20.15942667,7.150262,19.53914,0.733823745,0.597084857,7.752760667,223.8185993,11795.92222,59.31016,113.2833333,110.943499,102.4520007,87.48371333,4029.188889,1023.144445,0.282094,183.479734,8055.073333,130.3590673,8.22099,967.9589,1809.333333,12.93350667,3.228458,162.460866,5.997887333,1.185763451,0.385021333,2.778824,43.8343,3.047028667,4403.158893,3.640473333,3.225593333,35.07373333,3.750512,1.256382,32.63284,2.115070667,6.425168,30.06513333,1664.635555,11.90096,2545.516667,21186.78889,10.74345333
6/10/2014,3.673012667,103.1478,8.129599333,1.067076703,77.49368667,1.443428667,0.376996667,6.892608667,2.225768667,1.090455333,0.898626,552.8694687,6.213665333,1883.488889,20.23716,7.150170667,19.54605333,0.738221604,0.596859588,7.751503333,224.5339333,11817.05556,59.19162667,113.7906667,111.1006,102.3605333,87.69920733,4028.420578,1017.266672,0.282364,183.4610673,8039.415555,130.2604667,8.261906,967.901,1813.111111,13.00904667,3.205290667,162.8910673,5.975182,1.172928176,0.385007333,2.789806,43.71491333,3.029241333,4411.792183,3.640172,3.234184,34.34028667,3.750571333,1.249780667,32.46002,2.07921,6.412664667,30.00798,1677.762222,11.67544667,2559.201111,21192.87778,10.69133333
6/17/2014,3.672972,103.336134,8.128086667,1.071137613,77.60121333,1.444082,0.377010667,6.894048667,2.257276,1.085947333,0.899236667,559.2030687,6.217744,1898.873333,20.24966667,7.150197333,19.56256667,0.738208603,0.589536121,7.751352667,226.9846,11874.63333,60.23058,114.0839993,111.3389,102.1164,87.6262,4031.273889,1021.321114,0.282239333,183.5509993,8038.148889,130.2382673,8.270166667,972.2376,1812.888889,13.10140667,3.221890667,163.226866,5.999794,1.155071256,0.385013333,2.799905333,43.86708667,3.057603333,4408.042218,3.640964667,3.246584,34.80153333,3.750662667,1.25288,32.47228667,2.146584667,6.406728,30.05394667,1686.648889,11.88500667,2576.587778,21208.75556,10.82228667
6/24/2014,3.673108,102.9462667,8.132332,1.067590611,77.59254067,1.438069333,0.377040667,6.894469333,2.224641333,1.074307333,0.89399,552.0572687,6.222366,1888.377773,20.1596,7.15159,19.57306,0.735027963,0.58876715,7.751528667,224.7784,11989.92222,60.16420667,113.818666,111.4378,101.9571333,87.50547267,4036.923333,1018.642216,0.282100667,183.5665333,8041.098845,130.292266,8.246374,973.5335867,1819.555555,13.05309333,3.213586667,162.702066,6.113598667,1.153013173,0.385012667,2.803112667,43.85168,3.053948667,4395.318911,3.640666667,3.227231333,33.85786,3.750812667,1.24902,32.44596667,2.142543333,6.409296667,29.97224,1681.323333,11.91072,2608.476667,21312.48889,10.63578667
7/1/2014,3.672935333,102.5634,8.131737333,1.053526326,77.64064667,1.430628667,0.377012667,6.892544667,2.20208,1.063848,0.887763333,552.1748033,6.194826,1868.11,20.0663,7.150635333,19.54413333,0.73104253,0.583118129,7.750506667,227.6552007,11876.73333,60.04700667,112.6206667,111.826599,101.5085333,87.76598,4035.433333,1011.289995,0.281834667,183.437134,8035.902222,130.2917333,8.211066,973.9034133,1822.666667,12.9468,3.207447333,162.7940673,6.160254667,1.140528293,0.384959333,2.796587333,43.61358,3.040828,4370.271089,3.640428667,3.207519333,34.2932,3.750455333,1.245898,32.39076,2.127719333,6.376808667,29.89408667,1653.284445,11.79406,2605.348889,21311.64444,10.65827333
7/8/2014,3.672976,102.9642673,8.140414667,1.063744061,77.55287333,1.437986,0.377006,6.892109333,2.212954667,1.067392667,0.893159333,552.7946653,6.19962,1854.1,20.16216667,7.150714,19.64033333,0.734655292,0.583737054,7.750046667,227.1802007,11687.55556,59.76384667,113.854,112.161999,101.6106,87.78636,4036.378889,1011.588885,0.282048,183.4548,8043.597735,130.267666,8.243903333,972.9906,1825.222222,12.98524,3.172922,162.5573993,6.188453333,1.138156505,0.384996,2.784142,43.43337333,3.033152667,4249.87,3.640602667,3.222618,34.26412667,3.750417333,1.243607333,32.37617333,2.125966667,6.338577333,29.91509333,1664.1,11.68652,2641.82,21253.86667,10.69259333
7/15/2014,3.673059333,103.2245333,8.148654,1.06729855,77.57041333,1.440668,0.377012,6.895284,2.218797333,1.075269333,0.895174667,556.199334,6.205141333,1868.551111,20.20697333,7.150608,19.65870667,0.736963792,0.583376178,7.749966,227.8414673,11718.51111,60.10856667,114.1979993,112.3919,101.6474,87.72476667,4034.031689,1025.303333,0.282164667,183.5737327,8041.908889,130.1916673,8.258142667,970.6895333,1819.666667,12.95173333,3.1837,162.0737327,6.20527,1.142385104,0.385002,2.783172,43.64218,3.047383333,4177.150031,3.640630667,3.25622,34.3849,3.750371333,1.243108667,32.13184667,2.122863333,6.355712,30.02027333,1659.458889,11.70135333,2637.586667,21184.56667,10.70929333
7/22/2014,3.672920667,103.6170667,8.164535333,1.064748909,77.50486733,1.451999333,0.376990667,6.894112667,2.214777333,1.073849333,0.901711333,564.9277967,6.197598,1848.9,20.38427333,7.150298667,19.67736,0.742613777,0.585979137,7.751317333,228.4489327,11595.25556,60.13044,114.8573333,112.399201,101.4485333,87.84845933,4045.828889,1025.155567,0.282538667,183.5285333,8038.873333,130.2702,8.293393333,971.3314,1835.555555,12.94524667,3.175653333,162.2522667,6.190562,1.15357803,0.384996667,2.787647333,43.30096,3.071552667,4264.199995,3.64075,3.297057333,35.00535333,3.750384667,1.239902,31.7876,2.107908,6.358285333,29.99904,1660.995555,11.66856667,2624.977778,21200.91111,10.58007333
7/29/2014,3.673046667,103.8350007,8.184914,1.065605606,77.51666733,1.458456667,0.377026,6.896007333,2.229936667,1.084525333,0.90654,565.5469327,6.178117333,1855.647778,20.49452,7.150236,19.68892,0.745713256,0.590182083,7.750041333,231.4924667,11586.46667,60.09962,115.0400007,112.7136,102.0686,87.71181267,4047.994445,1025.066661,0.28308,183.536,8038.14,130.210466,8.328138667,972.31592,1855.888889,13.05257333,3.175362667,161.9076673,6.245826667,1.175406196,0.384994,2.78924,43.39948,3.094296667,4284.225538,3.640996,3.279357333,35.6985,3.750477333,1.242482667,31.83289333,2.112439333,6.355124667,29.97496,1658.926667,12.07917333,2623.475555,21226.34444,10.59400667
8/5/2014,3.673068667,103.8387333,8.259849333,1.074865209,77.52134733,1.462335333,0.377023333,6.895180667,2.277513333,1.095474,0.908854,576.3170653,6.169442667,1890.543333,20.75574,7.150816667,19.72716667,0.747779851,0.592330237,7.750064,235.5185327,11730.15556,60.86998667,115.0486673,112.5979,102.6080667,87.862506,4039.127755,1029.687789,0.283378667,182.0534673,8036.507778,130.2041993,8.340082667,972.5284667,1860.333333,13.28132,3.192326,160.8784673,6.279284,1.182757362,0.385016,2.810274667,43.67982667,3.129342,4243.30329,3.641270667,3.315533333,36.01572,3.75049,1.247476667,32.20026,2.148726,6.340985333,30.01999333,1658.162222,12.3435,2615.586667,21211.03333,10.73768667
8/12/2014,3.67297,103.9406667,8.264942,1.079282441,77.50112667,1.463715333,0.377021333,6.890760667,2.278058667,1.092984,0.907298667,575.6765987,6.158030667,1878.38445,20.82959333,7.149846667,19.7446,0.748013701,0.594881076,7.751226,234.5696673,11696.58889,61.12877333,115.926666,112.4984,102.252534,87.95737333,4047.058889,1028.511103,0.283333333,181.8753327,8041.868845,130.1901327,8.346413333,970.2879333,1876.444445,13.15012,3.194335333,162.074466,6.183790667,1.18584054,0.385011333,2.791696667,43.89726667,3.141072667,4271.443373,3.641339333,3.319162667,36.16091333,3.750332,1.250288667,32.09446667,2.161456667,6.337236667,30.09371333,1659.073333,13.23518333,2615.413333,21184.74444,10.63128
8/19/2014,3.673025333,104.2957327,8.282048667,1.075195483,77.49182,1.467522667,0.377032,6.894756,2.249889333,1.093236,0.908614667,580.2779987,6.143658667,1897.544445,20.95828,7.14993,19.80786667,0.750765706,0.601783261,7.750684667,235.0124673,11680.27778,60.69890667,115.9306667,112.475001,102.8482,88.31136667,4057.618311,1018.002222,0.2837,182.078266,8037.308889,130.1582007,8.370845333,970.9406533,1853.888889,13.05048,3.156924,162.116934,6.160826,1.187157841,0.385016,2.819328,43.68510667,3.138594667,4258.332196,3.641401333,3.323179333,36.15296,3.750323333,1.24721,31.89502,2.163474667,6.319673333,30.00602,1663.135555,13.02909333,2610.801111,21184.57778,10.63900667
8/26/2014,3.67308,105.6058667,8.394838,1.074247356,77.50174667,1.485123333,0.377081333,6.897901333,2.264486667,1.095324667,0.917236,585.5843993,6.153756,1933.28,21.06042667,7.152138667,19.83986667,0.759443481,0.604516492,7.750652,237.6769993,11721.57778,60.44429333,116.76,112.6313,104.0698,88.36343333,4068.083,1017.313333,0.28454,182.065,8048.367778,130.214866,8.453670667,970.6558,1824.222222,13.09978667,3.160884667,162.0946673,6.179234667,1.199899565,0.385070667,2.835665333,43.77989333,3.178172667,4270.336636,3.641784,3.336952667,36.11046,3.750483333,1.249487333,31.93416,2.167026667,6.343077333,29.97520667,1666.917778,13.53724667,2597.867778,21204.24444,10.68411333
